Name,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,objID,ra,dec,run,rerun,camcol,field,type,dered_g,dered_r,dered_i,deVAB_i,expAB_i,lnLExp_i,lnLDeV_i,lnLStar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
A9104,587724198814351504,00:58:01.89,+14:51:54.2,37,0.865,0.0,0.0,0.027000000000000003,0.10800000000000001,0.0,0.027000000000000003,0.836,0.053,0,1,0,587727221950841742,0.96969167,14.86682295,1739,40,3,309,GALAXY,24.445269,22.904455,21.873155999999998,0.099861,0.052753999999999995,-0.426259,-0.46238199999999996,-0.344953,0.6143029999999999,0.388816,2.059907,2.011688,0.010383
A9108,588015509275738216,00:58:03.23,+00:06:34.1,35,0.6,0.086,0.0,0.22899999999999998,0.086,0.0,0.314,0.261,0.608,0,0,1,588015509269774840,0.96905565,0.10738294,3325,41,4,114,GALAXY,22.124813,22.458479,22.166403,0.05,0.149868,-0.176513,-0.27505599999999997,-0.430641,4.267371,1.2023780000000002,17.276768,1.256124,-0.063723
A9109,587731186747113611,00:58:03.25,+00:19:24.2,32,0.281,0.031,0.031,0.6559999999999999,0.0,0.0,0.7190000000000001,0.042,0.958,1,0,0,587731186741215934,0.96923748,0.31774567,2662,40,4,289,GALAXY,23.895042,21.736265,22.029512,0.05,0.085684,-0.48172200000000004,-0.481465,-0.541564,4.826601,3.208886,16.611984,0.659067,-0.045804000000000004
A9110,587724233713320054,00:58:03.55,+15:34:58.0,37,0.946,0.0,0.0,0.027000000000000003,0.027000000000000003,0.0,0.027000000000000003,0.932,0.04,0,1,0,587730774962930449,0.96884729,15.581516500000001,2566,40,5,315,GALAXY,23.430001999999998,22.280687,22.132647,0.05,0.05,-0.015287,-0.013361000000000001,-0.009501561,1.834791,0.975749,4.80684,2.4965319999999998,0.010568000000000001
A9111,587727226233290843,00:58:05.03,-09:52:24.5,66,0.545,0.0,0.045,0.015,0.136,0.258,0.061,0.539,0.066,0,0,1,587727179523621257,0.96532992,-9.86710266,1729,40,4,89,GALAXY,21.424412,20.501812,20.129535999999998,0.6099939999999999,0.6540630000000001,-0.035379,-0.186364,-12.4403,2.4252700000000003,1.05429,8.191668,2.013982,-0.019116
A9112,587727225159483518,00:58:05.08,-10:46:47.7,35,0.028999999999999998,0.0,0.971,0.0,0.0,0.0,0.971,0.005,0.995,1,0,0,587727178449879728,0.964175,-10.77865686,1729,40,2,89,GALAXY,22.48658,21.386105,20.809456,0.322732,0.3498,-0.366446,-0.545222,-1.3572629999999999,1.138807,0.713907,16.446455,0.932091,-0.071275
A9113,588015508201996376,00:58:05.12,-00:41:21.3,52,0.519,0.019,0.135,0.28800000000000003,0.019,0.019,0.442,0.248,0.7020000000000001,0,0,1,588015508196033418,0.96962479,-0.6909188,3325,41,2,114,GALAXY,24.565496,24.737524,21.719189,0.08394800000000001,0.14448,-0.9527639999999999,-1.0492620000000001,-0.8555780000000001,0.810315,0.57536,6.802291,0.545642,0.042483
A9114,587727226770161723,00:58:05.39,-09:32:43.3,31,0.258,0.0,0.0,0.677,0.032,0.032,0.677,0.16699999999999998,0.7659999999999999,0,0,1,587727180060491964,0.9676531999999999,-9.5447773,1729,40,5,89,GALAXY,20.551979,20.055431,19.607601000000003,0.8579379999999999,0.88136,-0.021443,-0.003120436,-19.427834,2.543174,1.293469,11.311611,2.3730599999999997,-0.016477000000000002
A9115,587731185136500885,00:58:05.61,-00:53:58.7,35,0.743,0.0,0.028999999999999998,0.057,0.171,0.0,0.086,0.715,0.111,0,0,1,587731185130603406,0.97274828,-0.90213122,2662,40,1,289,GALAXY,23.641962,22.208014000000002,21.470501000000002,0.05,0.05,-0.084798,-0.065532,-0.086479,0.9787600000000001,0.597288,4.920451,2.027635,-0.055876
A9118,587731186210242737,00:58:06.51,-00:09:13.1,32,0.625,0.0,0.0,0.344,0.031,0.0,0.344,0.5660000000000001,0.402,0,0,1,587731186204344789,0.96933421,-0.15279379999999998,2662,40,3,289,GALAXY,22.133369000000002,21.450335,20.632572,0.600232,0.7251310000000001,-0.031664,-0.032763,-1.994011,2.286614,0.939199,5.734577,2.1668130000000003,-0.025277
A9120,587727225696419980,00:58:06.73,-10:20:13.3,30,0.767,0.067,0.0,0.1,0.067,0.0,0.16699999999999998,0.767,0.16699999999999998,0,0,1,587727178986750643,0.96890848,-10.33917351,1729,40,3,89,GALAXY,23.457281,21.784637,21.003777,0.05,0.150193,-0.952859,-0.9403370000000001,-0.6324770000000001,1.41154,0.621129,3.4701199999999996,2.282161,0.226838
A9126,588015508201996384,00:58:07.98,-00:42:11.0,44,0.818,0.023,0.0,0.068,0.091,0.0,0.091,0.498,0.321,0,0,1,588015508196033476,0.96651963,-0.69872085,3325,41,2,114,GALAXY,24.420482999999997,25.376053,26.078001,0.9998459999999999,0.9981270000000001,-0.318661,-0.318515,-0.20110799999999998,-9999.0,-9999.0,-9999.0,-9999.0,-0.001289438
A9127,587727178992582807,00:58:08.08,-10:07:14.5,28,0.929,0.0,0.0,0.036000000000000004,0.036000000000000004,0.0,0.036000000000000004,0.912,0.052000000000000005,0,1,0,587727226227393051,0.96916988,-10.117578199999999,1740,40,3,28,GALAXY,21.412634,20.338499,19.688817999999998,0.86251,0.780705,-0.7631600000000001,-0.631976,-7.794498,2.4839740000000003,1.172496,8.987631,2.3188470000000003,-0.048792
A9129,587731186747179066,00:58:08.96,+00:15:08.1,42,0.35700000000000004,0.381,0.071,0.16699999999999998,0.024,0.0,0.619,0.124,0.846,1,0,0,587731186741215607,0.96664396,0.25002131,2662,40,4,289,GALAXY,21.591206,21.33865,21.441971,0.05,0.07890599999999999,-0.096059,-0.07871,-0.277041,1.207303,0.630023,18.211494000000002,2.065505,-0.05705
A9130,587731185673437242,00:58:10.19,-00:37:33.8,66,0.773,0.0,0.061,0.061,0.091,0.015,0.121,0.773,0.121,0,0,1,587731185667474160,0.9679066999999999,-0.6283187,2662,40,2,289,GALAXY,22.910961,21.781595000000003,20.980467,0.05,0.169206,-2.356374,-2.047375,-3.416461,1.7259,0.832684,4.857799,2.274942,-0.098275
A9131,587727178992582834,00:58:10.37,-10:08:04.0,47,0.745,0.021,0.0,0.106,0.128,0.0,0.128,0.545,0.285,0,0,1,587727226227393273,0.96932128,-10.13354021,1740,40,3,28,GALAXY,23.349585,24.145411,21.403679,0.200006,0.398999,-0.8787870000000001,-0.947691,-0.972899,1.24499,0.754236,3.0611509999999997,1.9775639999999999,-0.08659700000000001
A9132,587724199888093296,00:58:10.42,+15:42:41.9,61,0.45899999999999996,0.0,0.262,0.115,0.16399999999999998,0.0,0.377,0.10800000000000001,0.6409999999999999,0,0,1,587727223024583662,0.97059116,15.71106302,1739,40,5,309,GALAXY,23.918074,22.692083,21.625523,0.05,0.05,-0.433421,-0.48145299999999996,-0.5612550000000001,1.066802,0.602537,4.490101999999999,1.650737,-0.06481100000000001
A9136,587727226770161674,00:58:12.38,-09:31:32.4,55,0.818,0.018000000000000002,0.0,0.018000000000000002,0.145,0.0,0.036000000000000004,0.785,0.065,0,1,0,587727180060492387,0.97078541,-9.52743038,1729,40,5,89,GALAXY,22.335295000000002,21.599689,21.567547,0.09999,0.149978,-0.010679000000000001,-0.012179,-0.06705499999999999,2.7496869999999998,0.9613219999999999,25.525126,0.642605,-0.039318
A9138,587724198277480686,00:58:12.58,+14:26:56.7,34,0.882,0.0,0.059000000000000004,0.0,0.059000000000000004,0.0,0.059000000000000004,0.7709999999999999,0.158,0,0,1,587727221413970285,0.96926548,14.44628932,1739,40,2,309,GALAXY,22.304132,22.389309,22.51079,0.05,0.051937,-0.959076,-0.990224,-0.726861,-9999.0,-9999.0,1.8144040000000001,1.15606,0.024419
A9139,587724199351222512,00:58:13.34,+15:14:55.2,38,0.5529999999999999,0.0,0.132,0.263,0.053,0.0,0.395,0.33,0.606,0,0,1,587727222487712668,0.97181146,15.24602211,1739,40,4,309,GALAXY,25.519382,22.582210999999997,20.931244,0.060574,0.073067,-0.26006799999999997,-0.322467,-2.078898,1.9091049999999998,1.082642,26.417498,2.137469,-0.058316999999999994
A9140,587724231565901937,00:58:13.77,+13:53:19.9,30,0.9,0.067,0.0,0.0,0.033,0.0,0.067,0.8320000000000001,0.132,0,0,1,587730772815446436,0.96759123,13.88939841,2566,40,1,315,GALAXY,21.931787,21.033342,20.732988,0.405765,0.553771,-0.039685000000000005,-0.085401,-0.255992,0.914193,0.61524,4.435687000000001,2.007666,-0.047753
A9142,587724233176449214,00:58:14.27,+15:12:00.9,27,0.0,0.037000000000000005,0.0,0.963,0.0,0.0,1.0,0.0,1.0,1,0,0,587727222487712147,0.9715096,15.19804107,1739,40,4,309,GALAXY,22.354382,20.593239,19.959959,0.157076,0.25517199999999995,-0.43542200000000003,-4.662165,-47.900951,1.1366180000000001,0.6905560000000001,6.194628,2.029125,-0.051202
A9143,587724198814351534,00:58:14.41,+14:53:14.6,30,0.9670000000000001,0.0,0.0,0.0,0.033,0.0,0.0,0.9670000000000001,0.0,0,1,0,587727221950841525,0.96579044,14.88559288,1739,40,3,309,GALAXY,22.870359,21.95352,21.580679,0.099968,0.300025,-0.089081,-0.145467,-0.36089099999999996,1.338873,0.715213,6.712255,1.8558259999999998,0.036967
A9145,588015507665125409,00:58:14.57,-01:06:36.2,46,0.5870000000000001,0.0,0.0,0.065,0.217,0.13,0.065,0.42700000000000005,0.13,0,0,1,588015507659162288,0.97054156,-1.11107473,3325,41,1,114,GALAXY,23.556528,22.154982,21.580927,0.05,0.05,-0.619896,-0.581015,-0.520111,2.426488,0.867555,7.777588000000001,2.334248,0.008459304
A9146,587727227307032690,00:58:14.78,-09:13:22.8,36,0.889,0.0,0.0,0.055999999999999994,0.055999999999999994,0.0,0.055999999999999994,0.8390000000000001,0.10300000000000001,0,0,1,587727227301134825,0.96963648,-9.22058989,1740,40,5,28,GALAXY,21.632015,20.486437,19.982998000000002,0.099973,0.149999,-0.618857,-0.8638469999999999,-9.89942,4.472233,1.460958,10.956787,1.934809,-0.046349
A9147,587724198814351552,00:58:14.88,+14:55:39.5,30,0.867,0.033,0.0,0.033,0.033,0.033,0.067,0.774,0.15,0,0,1,587727221950841180,0.97260953,14.92938293,1739,40,3,309,GALAXY,22.289391000000002,21.50713,21.363312,0.05,0.05,-0.500278,-0.8082239999999999,-1.5619809999999998,0.524,0.36594699999999997,3.7856589999999994,2.020883,-0.078085
A9148,588015508738867324,00:58:14.93,-00:13:37.0,25,0.2,0.12,0.04,0.52,0.04,0.08,0.68,0.095,0.7759999999999999,0,0,1,588015508732903921,0.9689158999999999,-0.22254077,3325,41,3,114,GALAXY,22.232004,21.257751000000003,20.837379000000002,0.27531,0.25238,-0.035621,-0.031027,-0.136276,2.294362,0.813615,3.41278,2.138874,-0.032038
A9149,587731185673437246,00:58:15.41,-00:26:05.3,24,0.45799999999999996,0.042,0.042,0.33299999999999996,0.125,0.0,0.41700000000000004,0.35100000000000003,0.517,0,0,1,587731185667473790,0.97180244,-0.43379144,2662,40,2,289,GALAXY,24.934345,23.110456,22.258579,0.05,0.05,-0.001722784,-0.001788114,-0.0022123729999999997,1.4647299999999999,0.651015,5.250826,1.8066650000000002,-0.034943
A9150,587724233176449222,00:58:16.52,+15:06:47.9,36,0.861,0.0,0.027999999999999997,0.027999999999999997,0.083,0.0,0.055999999999999994,0.81,0.102,0,0,1,587730774426058768,0.97109734,15.10903115,2566,40,4,315,GALAXY,21.739832,19.585764,19.057339000000002,0.712607,0.742116,-3.2953,-43.482121,-457.11572300000006,2.1239220000000003,1.174123,11.031913000000001,2.134073,2.613827
A9151,587724199888093307,00:58:16.98,+15:50:47.8,33,0.909,0.0,0.0,0.03,0.061,0.0,0.03,0.899,0.040999999999999995,0,1,0,587730775499801051,0.97301111,15.84812045,2566,40,6,315,GALAXY,22.469666,21.918001,21.628567,0.05,0.063561,-0.023451,-0.024342,-0.014646000000000001,0.763892,0.43586199999999997,3.2261450000000003,1.7575599999999998,0.005507341999999999
A9154,587724198814351555,00:58:17.39,+14:50:25.3,29,0.517,0.034,0.034,0.276,0.138,0.0,0.345,0.321,0.515,0,0,1,587727221950841532,0.97273026,14.84477211,1739,40,3,309,GALAXY,23.436159,22.515564,22.385084,0.8243010000000001,0.35142199999999996,-0.065113,-0.078154,-0.09701699999999999,1.0949659999999999,0.73144,21.188168,0.741769,-0.025491999999999997
A9155,587731187284050007,00:58:17.74,+00:39:39.9,37,0.838,0.0,0.0,0.081,0.054000000000000006,0.027000000000000003,0.081,0.7040000000000001,0.196,0,0,1,587731187278086666,0.97322498,0.66397936,2662,40,5,289,GALAXY,22.924276000000003,22.108198,22.243237,0.66132,0.064845,-0.040501,-0.040305,-0.015229,1.387936,0.787324,-9461.03906,160.47882099999998,0.0053394
A9156,587727226233290889,00:58:17.83,-09:54:02.7,55,0.182,0.255,0.018000000000000002,0.382,0.109,0.055,0.655,0.08800000000000001,0.738,0,0,1,587727179523621268,0.96940731,-9.90080026,1729,40,4,89,GALAXY,21.867214,20.760784,20.500586,0.313062,0.550024,-0.13076500000000002,-0.134971,-1.006585,2.418198,0.9536370000000001,6.8917600000000006,1.9119580000000003,-0.040275
A9157,588015507665125494,00:58:17.98,-01:08:55.9,31,0.903,0.032,0.065,0.0,0.0,0.0,0.09699999999999999,0.8690000000000001,0.131,0,0,1,588015507659162419,0.97244442,-1.15087318,3325,41,1,114,GALAXY,25.504541,23.025658,21.337473000000003,0.05,0.22945700000000002,-0.466208,-0.372153,-0.322534,0.9139280000000001,0.611593,3.802203,1.866802,0.025719
A9160,587731186747179088,00:58:18.41,+00:20:55.4,62,0.71,0.032,0.032,0.145,0.081,0.0,0.21,0.282,0.557,0,0,1,587731186741216074,0.97210784,0.34636672,2662,40,4,289,GALAXY,24.039696,22.567503,21.503321,0.57188,0.282121,-1.7218330000000002,-1.8476009999999998,-1.7758939999999999,1.048638,0.605769,4.901053,2.1822049999999997,-0.11778800000000002
A9161,587727225696419909,00:58:18.76,-10:20:00.8,32,0.812,0.094,0.031,0.031,0.031,0.0,0.156,0.743,0.225,0,0,1,587727178986750651,0.97589192,-10.33754172,1729,40,3,89,GALAXY,22.978664000000002,20.945101,19.995262,0.6575479999999999,0.752848,-0.531438,-0.411409,-5.284362000000001,2.203495,0.855133,4.964844,2.198048,-0.048053
A9163,587727178992648239,00:58:20.98,-10:09:23.4,61,0.344,0.0,0.0,0.574,0.08199999999999999,0.0,0.574,0.107,0.79,0,0,1,587727226227393071,0.97624693,-10.16143401,1740,40,3,28,GALAXY,22.569067,22.561918,21.97555,0.181616,0.26708699999999996,-0.004507748,-0.002910733,-0.022512,1.7784950000000002,0.9853190000000001,10.105512,1.81607,-0.036976
A9165,587727179529519175,00:58:22.47,-09:40:50.2,24,0.917,0.0,0.0,0.042,0.0,0.042,0.042,0.8690000000000001,0.087,0,0,1,587727226764263938,0.9711241,-9.67868612,1740,40,4,28,GALAXY,21.789324,20.538399,20.047424,0.576287,0.676942,-0.035753,-0.103236,-6.522748,1.634451,0.7911739999999999,4.711501999999999,2.143002,-0.043722000000000004
A9167,587727225696419920,00:58:22.79,-10:18:55.6,34,0.47100000000000003,0.0,0.0,0.41200000000000003,0.11800000000000001,0.0,0.41200000000000003,0.179,0.659,0,0,1,587727178986750436,0.97173749,-10.315184,1729,40,3,89,GALAXY,21.200933,19.474913,18.761509,0.45135299999999995,0.504586,-6.50212,-0.529051,-149.062454,3.662468,1.3261969999999998,8.599192,2.287378,-0.002924587
A9168,588015509275738262,00:58:22.95,+00:03:20.6,17,0.41200000000000003,0.059000000000000004,0.0,0.11800000000000001,0.11800000000000001,0.294,0.17600000000000002,0.41100000000000003,0.177,0,0,1,588015509269774850,0.97172858,0.05420768,3325,41,4,114,GALAXY,22.064569,21.511772,21.348904,0.45093999999999995,0.599761,-0.185092,-0.24842199999999998,-0.357243,0.8726879999999999,0.590852,5.535869,1.909541,-0.069913
A9169,587731185673437258,00:58:23.39,-00:34:55.9,71,0.606,0.141,0.013999999999999999,0.141,0.099,0.0,0.29600000000000004,0.37200000000000005,0.503,0,0,1,587731185667474164,0.97338678,-0.58248375,2662,40,2,289,GALAXY,22.517376000000002,21.861795,20.971018,0.5747939999999999,0.624123,-1.155132,-0.843397,-1.4387809999999999,4.15945,1.358889,5.295022,2.237821,-0.07723200000000001
A9171,587731187284050024,00:58:24.62,+00:38:31.4,32,0.094,0.7809999999999999,0.031,0.094,0.0,0.0,0.9059999999999999,0.019,0.981,1,0,0,587731187278086664,0.97266668,0.64368678,2662,40,5,289,GALAXY,22.560246,22.201432999999998,21.723572,0.285499,0.5716600000000001,-0.222315,-0.34165100000000004,-0.520059,0.7929430000000001,0.5564100000000001,-9999.0,-9999.0,-0.071151
A9172,587724199351222463,00:58:26.17,+15:25:24.8,35,0.7140000000000001,0.028999999999999998,0.0,0.257,0.0,0.0,0.28600000000000003,0.5489999999999999,0.451,0,0,1,587730774962930157,0.97164111,15.42353188,2566,40,5,315,GALAXY,22.584908,20.923388,20.423643,0.999683,0.397554,-15.655441,-22.610867000000002,-22.935238000000002,0.049024,0.031829,6.314198,2.045805,-0.175214
A9173,587731186747179185,00:58:26.63,+00:20:05.4,34,0.147,0.028999999999999998,0.618,0.20600000000000002,0.0,0.0,0.853,0.079,0.9209999999999999,1,0,0,587731186741215615,0.97346715,0.33800329,2662,40,4,289,GALAXY,22.497314000000003,21.630278,21.370995999999998,0.161888,0.149757,-0.30544499999999997,-0.32743099999999997,-0.25361,1.028651,0.5532060000000001,3.887085,2.2781,0.010702
A9175,587727180066390106,00:58:27.04,-09:17:09.9,53,0.604,0.057,0.057,0.151,0.094,0.038,0.264,0.287,0.515,0,0,1,587727227301134842,0.97957572,-9.28880446,1740,40,5,28,GALAXY,21.680044,21.195089000000003,20.782999,0.05,0.05,-0.459546,-0.398411,-0.492184,3.023021,1.186021,4.7194,2.0400270000000003,-0.064634
A9176,588015507665125513,00:58:27.04,-01:03:02.7,36,0.778,0.0,0.0,0.083,0.139,0.0,0.083,0.7240000000000001,0.131,0,0,1,588015507659162296,0.97449272,-1.05323879,3325,41,1,114,GALAXY,22.27076,21.206982,20.986063,0.103772,0.153718,-0.9765309999999999,-0.977627,-0.6811020000000001,1.04364,0.7000649999999999,4.165553,1.485134,0.013084
A9177,588015507665125519,00:58:27.95,-01:05:03.7,32,0.812,0.062,0.0,0.062,0.0,0.062,0.125,0.741,0.19399999999999998,0,1,0,588015507659162282,0.96674223,-1.08429058,3325,41,1,114,GALAXY,22.231873,21.170873999999998,20.051538,0.05,0.101078,-2.7911639999999998,-1.8044099999999998,-3.588683,2.121521,0.8937459999999999,4.3657129999999995,2.284577,-0.0373
A9179,587731187820920977,00:58:28.85,+01:10:31.3,28,0.35700000000000004,0.0,0.036000000000000004,0.607,0.0,0.0,0.643,0.158,0.8420000000000001,1,0,0,587731187814957935,0.97482566,1.17712957,2662,40,6,289,GALAXY,24.097979000000002,25.707663,25.848223,0.40971499999999994,0.05,-0.325155,-0.19577,-0.092644,4.572489,4.499187999999999,-9999.0,-9999.0,0.007134438000000001
A9181,588015508738867366,00:58:30.99,-00:25:02.4,45,0.889,0.0,0.0,0.067,0.044000000000000004,0.0,0.067,0.883,0.07200000000000001,0,1,0,588015508732904302,0.97751184,-0.41653935,3325,41,3,114,GALAXY,21.581842,21.657553,21.923685,0.05,0.05,-1.379173,-1.559839,-1.499325,-9999.0,-9999.0,-9999.0,-9999.0,-0.013611000000000002
A9182,587727178992648262,00:58:31.11,-10:09:22.9,39,0.026000000000000002,0.462,0.026000000000000002,0.462,0.0,0.026000000000000002,0.9490000000000001,0.026000000000000002,0.9490000000000001,1,0,0,587727226227393071,0.97624693,-10.16143401,1740,40,3,28,GALAXY,22.569067,22.561918,21.97555,0.181616,0.26708699999999996,-0.004507748,-0.002910733,-0.022512,1.7784950000000002,0.9853190000000001,10.105512,1.81607,-0.036976
A9184,588015508738867372,00:58:31.86,-00:22:54.5,24,0.375,0.375,0.042,0.042,0.16699999999999998,0.0,0.45799999999999996,0.215,0.597,0,0,1,588015508732904322,0.97507513,-0.3788291,3325,41,3,114,GALAXY,22.138716,21.475657,20.265024,0.103236,0.2,-0.175027,-0.21760500000000002,-2.4620990000000003,4.366813,2.986832,9.016256,1.050699,0.038947
A9186,587724198814416940,00:58:32.56,+14:57:13.4,26,0.34600000000000003,0.0,0.038,0.615,0.0,0.0,0.654,0.08900000000000001,0.9109999999999999,1,0,0,587727221950841100,0.97823018,14.95312127,1739,40,3,309,GALAXY,24.499638,24.511028,23.492287,0.136243,0.104301,-0.575,-0.882437,-0.9519049999999999,3.188702,3.0511209999999997,36.707565,-0.150402,-0.067837
A9188,587724234250256509,00:58:33.19,+15:52:55.1,56,0.893,0.0,0.0,0.0,0.08900000000000001,0.018000000000000002,0.0,0.893,0.0,0,1,0,587730775499800817,0.97687307,15.88004942,2566,40,6,315,GALAXY,21.162937,20.018814000000003,19.565123,0.688106,0.696505,-0.023621,-0.01524,-10.396502,1.7567560000000002,0.790536,4.549891000000001,2.164216,-0.0158
A9189,587724233176514598,00:58:34.01,+15:03:08.1,59,0.6609999999999999,0.0,0.0,0.068,0.085,0.18600000000000003,0.068,0.6609999999999999,0.068,0,0,1,587730774426059144,0.97302486,15.05297793,2566,40,4,315,GALAXY,20.871597,19.795992000000002,19.306620000000002,0.7999229999999999,0.842685,-0.549542,-7.030427,-135.981323,2.064264,1.0042520000000001,8.130500999999999,2.1104979999999998,0.032525
A9190,587731186747179132,00:58:35.23,+00:15:36.1,36,0.889,0.0,0.027999999999999997,0.055999999999999994,0.027999999999999997,0.0,0.083,0.731,0.233,0,0,1,587731186741215610,0.97257145,0.25892669,2662,40,4,289,GALAXY,22.505226,22.720697,22.24568,0.05,0.115977,-0.13042,-0.134443,-0.118404,-9999.0,-9999.0,-96.309692,4.247555999999999,0.016666
A9191,587724199888158839,00:58:36.36,+15:38:52.6,42,0.738,0.0,0.024,0.048,0.19,0.0,0.071,0.49,0.20199999999999999,0,0,1,587727223024583488,0.97429095,15.64675931,1739,40,5,309,GALAXY,23.038038,22.158773,22.681079999999998,0.05,0.05,-0.054259,-0.060846000000000004,-0.048119,1.032672,0.653055,11.577407000000001,0.506095,0.036417000000000005
A9192,588015508738932810,00:58:36.78,-00:23:43.1,28,0.429,0.036000000000000004,0.0,0.5,0.036000000000000004,0.0,0.536,0.086,0.861,1,0,0,588015508732904323,0.97906799,-0.39327914,3325,41,3,114,GALAXY,22.252871,22.169155,21.025633,0.238796,0.400001,-0.052267999999999995,-0.070898,-0.504005,2.365942,1.3195379999999999,163.226196,0.259615,-0.010076
A9193,587724233713385608,00:58:37.07,+15:31:33.9,37,0.162,0.027000000000000003,0.405,0.324,0.081,0.0,0.757,0.065,0.848,1,0,0,587730774962930175,0.9799648999999999,15.52792421,2566,40,5,315,GALAXY,22.225981,20.429958,19.731535,0.770303,0.75341,-4.428528,-4.349645,-18.613274,1.833539,0.919952,5.489084,2.249682,-0.06746100000000001
A9194,588015508202061936,00:58:37.11,-00:49:17.6,74,0.21600000000000003,0.040999999999999995,0.35100000000000003,0.35100000000000003,0.027000000000000003,0.013999999999999999,0.743,0.057999999999999996,0.895,1,0,0,588015508196033030,0.98001625,-0.82178604,3325,41,2,114,GALAXY,21.795866,21.161587,20.686708,0.8249489999999999,0.770224,-0.058942999999999995,-0.304233,-2.680542,2.4428959999999997,1.087487,10.304914,1.8653990000000003,-0.027601
A9195,587724199888158838,00:58:37.87,+15:47:20.4,35,0.657,0.0,0.0,0.22899999999999998,0.114,0.0,0.22899999999999998,0.285,0.519,0,0,1,587727223024583187,0.97756321,15.788585300000001,1739,40,5,309,GALAXY,21.400576,20.505089,20.132092999999998,0.644054,0.767129,-0.01577,-0.008751049,-5.425923,1.9424009999999998,0.8554219999999999,5.041632,2.193403,-0.034975
